SEMANA,DÍA EN NÚMERO DE LA SEMANA,DÍA DE LA SEMANA,MES,NOMBRE MEDIO,TIER,CORRESPONSAL 1,CORRESPONSAL 2,ENCABEZADO,TEMA,TEMA 2,PALABRA CLAVE,COYUNTURA,ACTOR OFICIAL 1,ACTOR OFICIAL 2,ACTOR OFICIAL 3,ACTOR NO OFICIAL 1,ACTOR NO OFICIAL 2,ACTOR NO OFICIAL 3,ESTADO DE LA REPÚBLICA,ESTADO DE LA REPÚBLICA  2,TENDENCIA,IMPRESA,PRIMERA PLANA,AÑO
1,7,Jueves,Enero,Houston Chronicle,3,ND,ND,$400K+ in marijuana found in broccoli truck passing from Mexico into Texas,Seguridad,ND,Golpes contra el narco,Coyuntura,CBP,ND,ND,ND,ND,ND,Tamaulipas,ND,Informativa,NO,NO,2016
1,7,Jueves,Enero,La Opinión,3,Gardenia Mendoza Aguilar,ND,El drama de las violaciones sexuales contra hombres,Seguridad,Social/turismo,Delitos,Coyuntura,ND,ND,ND,Horus,Loyden Sosa,ND,ND,ND,Negativa,NO,NO,2016
1,7,Jueves,Enero,Bloomberg,Agencia,Benjamin Solomon Bain,ND,Top Stock Pick Cemex Tumbles as Global Growth Concerns Sink Peso,Económico,ND,Peso,Coyuntura,ND,ND,ND,Cemex,Fernando González,Casa de Bolsa,ND,ND,Informativa,NO,NO,2016
1,7,Jueves,Enero,Wall Street Journal,4,Amy Guthrie,ND,"Mexican Soda Tax Helps Curb Consumption, Study Shows ",Económico,ND,Reforma fiscal,Implementación,Instituto Nacional de Salud Pública,OCDE,ND,British Medical Journal,Femsa,Arca Continental,ND,ND,Positiva,NO,NO,2016
1,7,Jueves,Enero,Fusion,2,ND,ND,"Mexican drug war decreased men’s life expectancy faster than war in Iraq, study finds",Seguridad,Social/Turismo,Salud,Coyuntura,SSA,ND,ND,UCLA,Hiram Beltrán,Felipe Calderón,ND,ND,Negativa,NO,NO,2016
1,7,Jueves,Enero,Univision,4,ND,ND,"El Papa recibirá las llaves de Morelia, la ciudad donde nacieron las autodefensas",Político,ND,Visita Papa,Coyuntura,Francisco,Alfonso Martínez,Eruviel Ávila,Rubén Hernández,ND,ND,Michoacán,Estado de México,Positiva,NO,NO,2016
1,7,Jueves,Enero,Bloomberg,Agencia,Eric Martin,ND,"Yuan Plunge Could Spur Devaluation Race, Mexico Minister Says",Económico,ND,Peso,Coyuntura,Luis Videgaray,China,México,ND,ND,ND,ND,ND,Balanceada,NO,NO,2016
1,7,Jueves,Enero,Huffington Post,3,ND,ND,Here's Beautiful Drone Footage Of Your Next Vacation Spot,Social/Turismo,ND,Destinos,Coyuntura,ND,ND,ND,Larry Buchanan,New York Times,ND,Distrito Federal,ND,Positiva,NO,NO,2016
1,7,Jueves,Enero,Houston Chronicle,3,ND,ND,New York Times names several spots in Mexico as top 2016 places to visit,Social/Turismo,ND,Destinos,Coyuntura,ND,ND,ND,Southwest,Volaris,Aeroméxico,Distrito Federal,ND,Positiva,NO,NO,2016
1,7,Jueves,Enero,Huffington Post,3,ND,ND,Enrique Peña Nieto inicia el 2016 bajo tormenta de críticas y la sigue 'embarrando',Presidente,Político,Críticas,Coyuntura,Presidente Peña Nieto,ND,ND,New York Times,Jerge,Sin Embargo,Veracruz,ND,Negativa,NO,NO,2016
1,8,Viernes,Enero,Huffington Post,3,ND,ND,La Ciudad de México es el mejor destino del mundo este 2016: NYT,Social/Turismo,ND,Destinos,Coyuntura,EUA,Cuba,México,New York Times,ND,ND,Varios,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Forbes,3,ND,ND,This Hot New Vacation Spot Could Be Underwater Within 15 Years,Seguridad,Social/TURismo,Delitos,Coyuntura,ND,ND,ND,Justin Bieber,ND,ND,Quintana Roo,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Huffington Post,3,ND,ND,"Drug Lord 'El Chapo' Has Been Caught, Says Mexican President",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,ND,El Chapo,Animal Político,AP,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Univision,4,ND,ND,El Chapo Guzmán fue recapturado,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,DEA,El Chapo,Fernando Montiel,Rosa Gaitán,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,USA Today,3,ND,ND,Mexican president: Fugitive drug kingpin 'El Chapo' caught,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,ND,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,NPR,3,ND,ND,Mexico Has Recaptured Drug Kingpin 'El Chapo',Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,ND,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,NBC News,3,ND,ND,El Chapo: Notorious Mexican Drug Kingpin Captured by Authorities,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,ND,ND,El Chapo,NBC News,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,The Atlantic,3,ND,ND,The Capture of El Chapo,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,ND,ND,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,CBS News,3,ND,ND,"Mexican president: ""El Chapo"" re-arrested",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,ND,ND,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Bloomberg,Agencia,Isabella Cota,ND,Mexican Stocks More Attractive Than Bonds to Citigroup This Year,Económico,ND,Bonos,Coyuntura,Banxico,Reserva Federal,ND,Arnulfo Rodríguez,Alsea,Liverpool,ND,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Washington Post,4,Joshua Partlow,ND,Notorious Mexican drug lord ‘El Chapo’ recaptured months after brazen escape,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,Aurelio Nuño,El Chapo,Andrew Selee,ND,ND,ND,Positiva,SÍ,SÍ,2016
1,8,Viernes,Enero,Bloomberg,Agencia,Adam Williams,ND,Virgin Mexican Oil Fields Lure Next Generation of Wildcatters,Económico,ND,Industria Petrolera,Coyuntura,Pemex,OPEP,Juan Carlos Zepeda,Craig Steinke,Stefan Olivier,Matt McCarroll,ND,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Fusion,2,ND,ND,Mexico finally recaptures drug lord Joaquin “El Chapo” Guzmán,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,Arely Gómez,El Chapo,ND,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,CNN en Español,4,ND,ND,"La guerra de México contra las drogas, en datos",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Congreso,Policía Federal,El Chapo,Felipe Calderón,Cártel de la Familia,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,The Atlantic,3,ND,ND,The Edge: ‘Mission Accomplished’ in Mexico,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,Paul LePage,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,New Yorker,3,ND,ND,The Last Time El Chapo Was Captured,Seguridad,ND,Captura Chapo,Coyuntura,ND,ND,ND,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,La Opinión,3,ND,ND,"La extradición, el verdadero miedo de “El Chapo”",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,Arely Gómez,El Chapo,ND,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,CBS News,3,ND,ND,Hijos de El Chapo amenazan a Peña Nieto por Twitter,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,ND,ND,El Chapo,Alfredo Guzmán,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Fusion,2,ND,ND,Here’s what El Chapo Guzman looked like after his capture in Mexico,Seguridad,ND,Captura Chapo,Coyuntura,ND,ND,ND,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Washington Post,4,ND,ND,Pope Francis: Will you have tequila for me when I’m in Mexico?,Político,ND,Visita Papa,Coyuntura,Francisco,ND,ND,Carlos Cardona,ND,ND,Varios,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Los Angeles Times,4,Tracy Wilkinson,ND,Drug lord 'El Chapo' Guzman captured in deadly shootout after six months on the lam,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,DEA,Loretta Lynch,El Chapo,Cártel de Sinaloa,ND,Sinaloa,ND,Balanceada,SÍ,SÍ,2016
1,8,Viernes,Enero,NBC News,3,ND,ND,Will Mexico Finally Agree to Send El Chapo to the U.S.?,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,DEA,EUA,El Chapo,El Chapo,Michael Braun,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Fusion,2,ND,ND,U.S. to ask for ‘immediate extradition’ of Chapo Guzmán after his recapture in Mexico,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,DEA,ND,El Chapo,Gilbert González,Loretta Lynch,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,El Nuevo Herald,2,ND,ND,La captura de 'El Chapo' Guzmán en las redes (con memes),Seguridad,ND,Captura Chapo,Coyuntura,ND,ND,ND,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Daily Beast,3,ND,ND,Remember the Heroes Who Nabbed El Chapo,Seguridad,ND,Captura Chapo,Coyuntura,Semar,Presidente Peña Nieto,EUA,El Chapo,Cártel de Sinaloa,Iván Gastélum,Varios,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Chicago Tribune,3,ND,ND,"Drug lord 'El Chapo' recaptured, Mexican president says",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,Marco Rubio,El Chapo,Raúl Benítez,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,CNN,4,ND,ND,Mission accomplished': Mexican President says 'El Chapo' caught,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,ND,El Chapo,ND,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Fox News,4,ND,ND,"Los Mochis, where ‘El Chapo’ Guzmán was caught, was founded by U.S. industrialists",Seguridad,ND,Captura Chapo,Coyuntura,ND,ND,ND,El Chapo,Albert Owen,Juan Mejía,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,TIME,4,ND,ND,Timeline of El Chapo’s Major Escapes and Captures,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,ND,ND,El Chapo,Robert Saviano,Francisco Camberos,Sinaloa,ND,Negativa,NO,NO,2016
1,8,Viernes,Enero,TIME,4,Ioan Benedict Grillo,ND,How the Mexican Drug Trade First Began,Seguridad,ND,Captura Chapo,Coyuntura,ND,ND,ND,El Chapo,Cártel de Sinaloa,New York Times,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Fusion,2,ND,ND,"Mexico catches El Chapo, again. Memes ensue.",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,ND,ND,El Chapo,Donald Trump,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Houston Chronicle,3,ND,ND,"Mexican militias, a dwindling force, stand tall against gangs",Seguridad,Político,Autodefensas,Coyuntura,Segob,SSP Local,ND,UPOEG,SSP Local,ND,Guerrero,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Bloomberg,Agencia,ND,ND,China's Currency But Emerging-Market Peers' Problem: New Yuan,Económico,ND,Situación Económica,Coyuntura,Luis Videgaray,China,ND,ND,ND,ND,ND,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Houston Chronicle,3,ND,ND,Bieber kicked out of Mexico tourist site for dropping his underwear and “doing outrageous” things,Seguridad,Social/Turismo,Delitos,Coyuntura,ND,ND,ND,Justin Bieber,La Razón,Hailey Baldwin,Quintana Roo,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Univision,4,ND,ND,¿Será “El Chapo” extraditado esta vez a Estados Unidos?,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Miguel Ángel Osorio Chong,Loretta Lynch,El Chapo,Andrew Selee,Édgar Valdez,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,McClatchy,Agencia,Timothy Jay Johnson,ND,Chapo Guzmán back in custody in Mexico,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,Arely Gómez,El Chapo,Cártel de Sinaloa,Milenio TV,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,CNBC,3,ND,ND,Drug kingpin El Chapo has been caught: Mexican President,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,ND,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,CNN,4,ND,ND,Mission accomplished': Mexican President says 'El Chapo' caught,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,SEMAR,ND,El Chapo,Miguel Félix Gallardo,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Daily Beast,3,ND,ND,Mexico Captures El Chapo,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,SEMAR,ND,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Foreign Policy,3,ND,ND,Is it Too Late Now for Justin Bieber to Say ‘Sorry’ to the Mayan Ruins He Climbed All Over?,Seguridad,Social/Turismo,Delitos,Coyuntura,INAH,Presidente Peña Nieto,ND,Justin Bieber,ND,ND,Quintana Roo,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Forbes,3,ND,ND,This Hot New Vacation Spot Could Be Underwater Within 15 Years,Social/Turismo,ND,Destinos,Coyuntura,ND,ND,ND,Harold Wanless,ND,ND,Quintana Roo,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Univision,4,ND,ND,Primeras imágenes de Joaquín El Chapo Guzmán,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,ND,El Chapo,Cártel de Sinaloa,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Univision,4,ND,ND,Cómo fue el operativo de recaptura de El Chapo Guzmán,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,ND,El Chapo,Cártel de Sinaloa,Iván Gastélum,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Newsweek,3,ND,ND,"EL CHAPO HAS BEEN CAUGHT, MEXICAN PRESIDENT SAYS ON TWITTER",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,ND,El Chapo,Cártel de Sinaloa,AP,Sinaloa,Estado de México,Positiva,NO,NO,2016
1,8,Viernes,Enero,Los Angeles Times,4,Tracy Wilkinson,ND,Fugitive drug lord El Chapo Guzman captured in firefight with Mexican marines,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,EUA,El Chapo,Cártel de Sinaloa,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,La Opinión,3,ND,ND,Difunden supuestas imágenes de captura de El Chapo,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,ND,El Chapo,Cártel de Sinaloa,ND,Sinaloa,Durango,Positiva,NO,NO,2016
1,8,Viernes,Enero,NBC News,3,ND,ND,"México, Social Media reacts to El Chapo Capture",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,ND,ND,El Chapo,El Universal,Forbes,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Foreign Policy,3,ND,ND,Will El Chapo Finally face Justice in a U.S. Court?,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,EUA,ND,El Chapo,ND,ND,ND,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Global Post,2,ND,ND,Mexico recaptures drug kingpin Chapo Guzman,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,DEA,El Chapo,Cártel de Sinaloa,Iván Gastélum,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,The Atlantic,3,ND,ND,The Edge: Mission Accomplished in Mexico,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,EUA,El Chapo,Cártel de Sinaloa,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Wall Street Journal,4,Santiago Pérez,David Randolph Luhnow,Capo Mexicano El Chapo recapturado,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,EUA,ND,El Chapo,Alejandro Schtulmann,Empra Consultancy,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,New York Times,4,Azam Ahmed,ND,"El Chapo, capo en fuga, ha sido recapturado dice Presidente mexicano",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,EUA,ND,El Chapo,Pablo Piccato,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Forbes,3,ND,ND,Notorious Drug Dealer El Chapo Guzman captures In Mexico. Will he Finally be extradited to U.S.?,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,EUA,El Chapo,Mike Braun,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Bloomberg,Agencia,Benjamin Solomon Bain,Nechoma Nacha Cattan,México dice que el capo de la droga Joaquín Guzmán es recapturado,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,EUA,ND,El Chapo,Alexis Milo,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Politico,ND,ND,ND,Rubio calls on Obama to seek extradition of El Chapo,Seguridad,ND,Captura Chapo,Coyuntura,Marco Rubio,Presidente Peña Nieto,Presidente Obama,El Chapo,ND,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,La Opinión,3,Gardenia Mendoza Aguilar,ND,Capturan de nuevo a Joaquín “El Chapo” Guzmán,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,DEA,El Chapo,Gerardo Rodríguez,CNN,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,USA Today,3,David Paul Agren,ND,Fugitive Mexican drug kingpin 'El Chapo' captured,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Loretta Lynch,Semar,El Chapo,Al Capone,Malcolm Beith,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Fox News,4,ND,ND,Fugitive drug kingpin 'El Chapo' caught in Mexico 6 months after prison escape,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,DEA,Loretta Lynch,El Chapo,AP,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,CNN,4,ND,ND,U.S. indicates Washington wants 'El Chapo' extradited,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Peter Carr,Departamento de Justicia,El Chapo,Michael Braun,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Daily Beast,3,ND,ND,Gael García Bernal: Trump’s Hate Speech Is the ‘Genesis of Genocide’,Político,ND,Elecciones EE.UU.,Coyuntura,México,EUA,ND,Donald Trump,Gael García Bernal,Jeffrey Tambor,ND,ND,Informativa,NO,NO,2016
1,8,Viernes,Enero,Foreign Policy,3,ND,ND,Long Walk to Deportation,Seguridad,Político,Seguridad fronteriza,Coyuntura,INM,Karla Olmos,Humberto Mayans,Mildred Mendoza,ND,ND,Oaxaca,Chiapas,Negativa,SÍ,NO,2016
1,8,Viernes,Enero,San Antonio Express News,2,ND,ND,Gruesome photos show aftermath of Joaquin 'El Chapo' Guzman raid,Seguridad,ND,Captura Chapo,Coyuntura,Semar,ND,ND,El Chapo,El Blog del Narco,Raúl Benítez,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Univision,4,ND,ND,Cronología de la recaptura de Joaquín “El Chapo” Guzmán,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,Arely Gómez,El Chapo,Adrián Ramírez,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Univision,4,ND,ND,"Inteligente, calculador y determinado: así es ""El Chapo""",Seguridad,ND,Captura Chapo,Coyuntura,PGR,Presidente Peña Nieto,ND,El Chapo,Malcom Beith,Felipe Calderón,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Univision,4,ND,ND,"""El Chapo"": sus 180 días fugitivo",Seguridad,ND,Captura Chapo,Coyuntura,Semar,Presidente Peña Nieto,ND,El Chapo,ND,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,CNN en Español,4,ND,ND,"Recapturan a Joaquín Guzmán Loera, 'El Chapo'",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,Miguel Ángel Osorio Chong,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,8,Viernes,Enero,Univision,4,ND,ND,"Recapturan en México a ""El Chapo"" Guzmán",Seguridad,ND,Captura Chapo,Coyuntura,Semar,Presidente Peña Nieto,Departamento de Seguridad Nacional,El Chapo,Fernando Montiel,RíoDoce,Sinaloa,ND,Balanceada,NO,NO,2016
1,8,Viernes,Enero,Univision,4,ND,ND,Las cuentas pendientes de “El Chapo” Guzmán,Seguridad,ND,Captura Chapo,Coyuntura,Corte California,Corte Chicago,Corte Nueva Jersey,El Chapo,ND,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,9,Sábado,Enero,NBC News,3,ND,ND,"El Chapo: Mexican Drug Kingpin Recaptured, Sent Back to Prison Where He Escaped",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Arely Gómez,Semar,El Chapo,Michael Braun,ND,ND,ND,Positiva,NO,NO,2016
1,9,Sábado,Enero,Univision,4,ND,ND,"Gobierno mexicano exhibe a ""El Chapo"" tras su recaptura",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Arely Gómez,Semar,El Chapo,Iván Gastélum,Fernando Montiel,ND,ND,Positiva,NO,NO,2016
1,9,Sábado,Enero,Fox News,4,ND,ND,"Mexican president trumpets capture of 'El Chapo,' calls it 'a win for the rule of law'",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Semar,Loretta Lynch,El Chapo,Iván Gastélum,David Shirk,ND,ND,Positiva,NO,NO,2016
1,9,Sábado,Enero,Chicago Tribune,3,ND,ND,Extradition for Mexican drug lord 'El Chapo' not likely to be swift,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Arely Gómez,Semar,El Chapo,Alejandro Hope,Iván Gastelum,ND,ND,Positiva,SÍ,SÍ,2016
1,9,Sábado,Enero,La Opinión,3,Gardenia Mendoza Aguilar,ND,¡Capturado “El Chapo”!,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Arely Gómez,Semar,El Chapo,Alejandro Hope,Iván Gastelum,ND,ND,Positiva,SÍ,SÍ,2016
1,9,Sábado,Enero,CNN,4,ND,ND,Drug kingpin 'El Chapo' wanted to make biopic; it helps lead to his recapture,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Arely Gómez,Semar,El Chapo,ND,ND,ND,ND,Positiva,NO,NO,2016
1,9,Sábado,Enero,CNN en español,4,ND,ND,Recapturan a 'El Chapo' y lo enviarán de vuelta al penal de donde se fugó,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Arely Gómez,Semar,El Chapo,Iván Gastélum,ND,ND,ND,Positiva,NO,NO,2016
1,9,Sábado,Enero,Dallas Morning News,3,ND,ND,Drug cartel boss ‘El Chapo’ recaptured at Mexican hotel,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Arely Gómez,Semar,El Chapo,ND,ND,ND,ND,Positiva,NO,NO,2016
1,9,Sábado,Enero,Univision,4,ND,ND,"Imágenes de Joaquín ""El Chapo"" Guzmán tras su recaptura",Seguridad,ND,Captura Chapo,Coyuntura,Arely Gómez,Semar,ND,El Chapo,ND,ND,Sinaloa,ND,Positiva,NO,NO,2016
1,9,Sábado,Enero,Wall Street Journal,4,David Randolph Luhnow,Dudley Althaus,Mexican Drug Lord ‘El Chapo’ Recaptured,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,ND,ND,El Chapo,Alejandro Schtulmann,Mike Vigil,Sinaloa,ND,Balanceada,SÍ,SÍ,2016
1,9,Sábado,Enero,New York Times,4,Azam Ahmed,ND,"El Chapo, Escaped Mexican Drug Lord, Is Recaptured in Gun Battle",Seguridad,ND,Captura Chapo,Crisis 2014,Presidente Peña Nieto,Emilio Gamboa,Departamento de Justicia,El Chapo,Pablo Piccato,ND,Sinaloa,ND,Balanceada,Sí,Sí,2016
1,9,Sábado,Enero,CNN,4,ND,ND,El Chapo's' capture: Is the mission really accomplished?,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,EUA,ND,El Chapo,Cártel de Sinaloa,Estado Islámico,Sinaloa,ND,Negativa,NO,NO,2016
1,9,Sábado,Enero,Fox News,4,ND,ND,"El Chapo' Guzmán likely to be extradited to U.S., but drug lord will fight to stay in Mexico",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,EUA,ND,El Chapo,David Shirk,Alejandro Hope,Sinaloa,ND,Balanceada,NO,NO,2016
1,9,Sábado,Enero,Dallas Morning News,3,Alfredo Corchado,ND,Some experts cautious with praise over capture of drug lord 'El Chapo',Seguridad,ND,Captura Chapo,Coyuntura,ND,ND,ND,El Chapo,Arturo Fontes,Édgar Valdez,Sinaloa,ND,Balanceada,Sí,Sí,2016
1,9,Sábado,Enero,Bloomberg,Agencia,Benjamin Solomon Bain,Nechoma Nacha Cattan,"Mexico Captures Kingpin Again, Returns Him to Same Jail He Fled",Seguridad,ND,Captura Chapo,Crisis 2014,Presidente Peña Nieto,Miguel Ángel Osorio Chong,Miguel Barbosa,El Chapo,Jorge Kawas,Mike Vigil,Sinaloa,ND,Balanceada,NO,NO,2016
1,9,Sábado,Enero,Univision,4,ND,ND,"Enrique Acevedo: Evitar la extradición, la obsesión de ""El Chapo""",Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,SRE,EUA,El Chapo,Felipe Calderón,ND,Sinaloa,ND,Balanceada,NO,NO,2016
1,9,Sábado,Enero,Time,4,Ioan Benedict Grillo,ND,Conozca la fuerza elite queopudo recapturar al narcotraficante más famoso de México,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,ND,ND,El Chapo,Mike Vigil,ND,ND,ND,Positiva,NO,NO,2016
1,9,Sábado,Enero,USA Today,3,David Paul Agren,ND,Mexico willing to extradite captured drug lord 'El Chapo' to U.S.,Seguridad,ND,Captura Chapo,Coyuntura,Presidente Peña Nieto,Arely Gómez,Departamento de Justicia,El Chapo,Guillermo Valdés,ND,ND,ND,Positiva,NO,NO,2016
